name1,type1,name2,type2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VC1496,CDS_UTRS,Spot42,sRNA,53,3,2,1.0,1.0,0.09328634612575627,0.04266084102617188,0.16772669444584562,38,0.3846,37,0.0769
VC0928,CDS_UTRS,Spot42,sRNA,53,13,2,0.9975766504438431,1.0,0.6744156579556537,3.987156836320251e-21,1.3528889176953142e-18,29,0.2,32,0.2
VCA0922,CDS_UTRS,Spot42,sRNA,53,21,2,0.7702520151590557,1.0,0.9023047060151972,0.17253600000000002,0.38977242955960345,33,0.1111,40,0.1111
ribH,CDS_UTRS,Spot42,sRNA,53,0,2,1.0,1.0,0.1700453467135136,0.9889028788672956,0.9933614276774104,37,0.3333,44,0.0417
VC1913,CDS_UTRS,Spot42,sRNA,53,5,2,1.0,1.0,0.25107685177667,0.13143072296978744,0.343698378443763,34,0.2273,47,0.3182
VC1031,CDS_UTRS,Spot42,sRNA,53,1,2,0.1708407694686912,0.38817676549467295,1.1762224965990526,0.003706770530167665,0.037280592696271986,39,0.6087,38,0.2174
flgL,CDS_UTRS,Spot42,sRNA,52,5,2,1.0,1.0,0.18135233642135606,7.178781585904564e-14,1.2587921241270373e-11,35,0.2857,37,0.2857
VCA1048,CDS_UTRS,Spot42,sRNA,52,2,2,0.25837699442554113,0.5174713459049268,1.1206755327017406,8.077063335766959e-35,6.59466980542448e-32,23,0.2308,72,0.0769
VC0582,CDS_UTRS,Spot42,sRNA,52,9,2,1.0,1.0,0.22412509128367253,0.0034397087645476505,0.037202678718643495,31,0.1538,36,0.3077
uvrD,CDS_UTRS,Spot42,sRNA,52,11,2,1.0,1.0,0.06839926845181371,0.001319270385734063,0.020395607910102878,34,0.0833,40,0.0
4.5s RNA,CDS_UTRS,Spot42,sRNA,52,0,2,1.0,1.0,0.005234104943412937,0.09065216796686487,0.2732959007763054,42,0.7407,33,0.5556
VC1365,CDS_UTRS,Spot42,sRNA,52,1,2,0.0021665698654645166,0.021391534400506118,1.6570732010527527,1.992932838973573e-8,1.6671085256306042e-6,30,0.2,43,0.0667
VC0350,CDS_UTRS,Spot42,sRNA,52,1,2,1.0,1.0,0.05441729428693442,0.23150125430316248,0.47883136081827793,33,0.2727,44,0.2727
rpsF,CDS_UTRS,Spot42,sRNA,52,7,2,1.0,1.0,0.022767286093245798,0.09057488967538685,0.2732959007763054,31,0.2,33,0.0667
Spot42,sRNA,VC1898,CDS_UTRS,52,1,2,1.0,1.0,0.13581609623065774,0.9438735727848242,0.9691157492086745,44,0.5,34,0.0
MicX:VCA0937,IGR,Spot42,sRNA,52,11,2,0.9999996474055138,1.0,0.512894984697889,7.576362491336248e-7,4.646657812468126e-5,34,1.2759,43,0.3793
rimM,CDS_UTRS,Spot42,sRNA,51,6,2,1.0,1.0,0.04007003408530261,0.000429292056200164,0.009287424967437221,37,0.7143,48,0.2381
VC0423:VC0396,IGR,Spot42,sRNA,51,3,2,0.9999999994617049,1.0,0.4463505096977479,3.3317950978364464e-7,2.2263378649916326e-5,34,0.3529,37,0.5294
VC2598,CDS_UTRS,Spot42,sRNA,51,11,2,1.0,1.0,0.0841996463013481,0.13904221262627586,0.34678216666147677,38,0.8,34,0.3333
VCA0742,CDS_UTRS,Spot42,sRNA,51,4,2,1.0,1.0,0.29663444005371004,0.02173114294004174,0.1099050661235909,34,0.5625,40,0.25
VCA0645,CDS_UTRS,Spot42,sRNA,50,4,2,2.8549421090328547e-25,3.23443727761281e-23,20.713546233064804,7.15502948409222e-17,1.7470977133726862e-14,28,0.0,37,0.5714
VC0943,CDS_UTRS,Spot42,sRNA,50,7,2,1.0,1.0,0.15851011689743214,6.044960570912933e-5,0.0020431653924481525,37,0.4737,42,0.2105
Spot42,sRNA,TarB,sRNA,50,8,2,1.0,1.0,0.01237557435167766,0.004201807994182696,0.041421445402092055,36,0.4615,32,0.3077
Spot42,sRNA,dcuC,CDS_UTRS,50,4,2,1.0,1.0,0.018572622778902294,0.10832792254459953,0.30603174975556874,37,0.5882,35,0.1176
VC1076:VC1080,IGR,Spot42,sRNA,50,1,2,0.0031950926144067022,0.02818528815411117,1.6352691365389322,1.2387979084390901e-8,1.0764769275095823e-6,34,0.16,37,0.16
VC0005,CDS_UTRS,Spot42,sRNA,50,7,2,1.0,1.0,0.08225717650814487,0.00346894946661906,0.037280592696271986,32,0.2105,35,0.5789
VC1423,CDS_UTRS,Spot42,sRNA,50,1,2,1.0,1.0,0.2944935858115476,0.0005178366801604229,0.01045019485778942,37,0.5833,40,0.5833
VC1318,CDS_UTRS,Spot42,sRNA,50,8,2,1.0,1.0,0.028220883473094555,0.4371891152432362,0.6607042081227055,38,0.5625,35,0.625
VC0548,CDS_UTRS,Spot42,sRNA,50,3,2,1.0,1.0,0.0878400081823851,0.4908581082122032,0.7026435345858116,41,0.2143,31,0.2857
VCA0743,CDS_UTRS,Spot42,sRNA,50,6,2,1.0,1.0,0.016249468714986164,0.16471589315721422,0.38977242955960345,31,0.25,40,0.5
glmU,CDS_UTRS,Spot42,sRNA,50,4,2,1.0,1.0,0.07278063521621442,0.32037647235674604,0.5749514973653967,39,1.7857,34,0.0714
VC0306,CDS_UTRS,Spot42,sRNA,50,1,2,1.0,1.0,0.22595409304800385,2.755154589791895e-6,0.00014435278870486532,32,0.4,45,0.45
Spot42,sRNA,VC0637,CDS_UTRS,50,9,2,1.0,1.0,0.029283414529505808,0.37614418563544494,0.619815682493731,46,0.6667,32,0.0833
rlmL,CDS_UTRS,Spot42,sRNA,50,4,2,1.0,1.0,0.17356529474560325,0.5358879999999999,0.7329675309391686,37,0.1429,35,0.381
VC2221,CDS_UTRS,Spot42,sRNA,49,9,2,1.0,1.0,0.06843839007542929,0.07120911068612842,0.23596183751963437,31,0.1667,41,0.4167
VC2355,CDS_UTRS,Spot42,sRNA,49,11,2,1.0,1.0,0.03202845339067376,0.1725261660197229,0.38977242955960345,38,0.2,32,0.2
Vcr200:pyrE,IGR,Spot42,sRNA,49,2,2,5.750516741164709e-6,0.00015266662153510995,2.3422133919146466,1.5667676234433644e-8,1.3348349249251558e-6,33,0.125,40,0.125
Spot42,sRNA,VC2341,CDS_UTRS,49,9,2,0.9999999999381228,1.0,0.42543284423457006,5.494445299337981e-9,5.010588608875212e-7,33,0.5625,32,0.25
VCA0898,CDS_UTRS,Spot42,sRNA,49,5,2,1.0,1.0,0.1356181708577971,0.0023489139993410455,0.028579669075186352,38,0.3,35,0.0
VC2235,CDS_UTRS,Spot42,sRNA,49,2,2,1.0,1.0,0.2558615557538716,6.760761146436007e-5,0.002253999231896217,36,0.6875,36,1.0
murG,CDS_UTRS,Spot42,sRNA,49,1,2,1.0,1.0,0.08111322738328054,0.124880106344775,0.32776009963199204,39,0.1176,37,0.1765
VCA0002,CDS_UTRS,Spot42,sRNA,49,4,2,1.0,1.0,0.06357802080105905,0.011212356118469349,0.07438934187588844,38,0.7143,35,0.1429
carB,CDS_UTRS,Spot42,sRNA,49,3,2,1.0,1.0,0.07166083969038778,0.42918879782711983,0.6607042081227055,37,0.35,33,0.35
VC0711,CDS_UTRS,Spot42,sRNA,49,5,2,1.0,1.0,0.050344745517347994,0.0351152466902067,0.14928503285920114,37,0.5882,50,0.8235
Vcr096:VCA0218,IGR,Spot42,sRNA,49,2,2,0.9070091350961982,1.0,0.8229322308629062,3.894050844353084e-7,2.5562780505128898e-5,34,0.2308,42,0.1538
VC2430,CDS_UTRS,Spot42,sRNA,49,2,2,1.0,1.0,0.036903442060409054,0.17260823714471427,0.38992438065653656,33,0.5455,49,0.5909
VCA0038,CDS_UTRS,Spot42,sRNA,49,6,2,1.0,1.0,0.3389373221621911,0.2243287436633719,0.46503864737050393,39,0.8333,33,0.5
VC0414,CDS_UTRS,Spot42,sRNA,49,1,2,1.0,1.0,0.03589494753518439,1.313815396115094e-7,9.570461390603827e-6,36,0.3571,30,0.1429
VC2006:VC1998,IGR,Spot42,sRNA,48,5,2,1.0,1.0,0.05818846359822012,0.16648621876888223,0.38977242955960345,48,0.381,33,0.2857
VC0010,CDS_UTRS,Spot42,sRNA,48,5,2,1.0,1.0,0.19367360436563105,4.883228998070804e-9,4.497677697976353e-7,35,0.6,36,0.1333
VCA0676,CDS_UTRS,Spot42,sRNA,48,4,2,1.0,1.0,0.10278285991195468,6.223943565641552e-5,0.002098231916638927,41,0.3077,34,0.1538
rplB,CDS_UTRS,Spot42,sRNA,48,5,2,1.0,1.0,0.015779933152720062,0.0897060645320901,0.2732959007763054,38,0.3,41,0.4
Spot42,sRNA,VC1189,CDS_UTRS,48,17,2,1.0,1.0,0.062233246811882095,0.2629873439685302,0.5088048529508397,26,0.4286,40,0.1429
VC1636,CDS_UTRS,Spot42,sRNA,48,6,2,0.9999895444327849,1.0,0.5472823037572019,0.20100814680184037,0.43505113572169474,44,1.6667,34,0.5
VCA0763,CDS_UTRS,Spot42,sRNA,48,9,2,1.0,1.0,0.13765389302062972,0.006029337876150471,0.05028804045273495,33,0.1579,36,0.1053
VC0807,CDS_UTRS,Spot42,sRNA,48,4,2,0.999944704593273,1.0,0.5754389007523765,0.004054563542347042,0.04016692934943169,43,0.4375,32,0.1875
VCA0728,CDS_UTRS,Spot42,sRNA,48,8,2,1.0,1.0,0.1413510697085623,5.254922268166252e-9,4.811753064265642e-7,35,0.5294,41,0.2353
VC2007,CDS_UTRS,Spot42,sRNA,48,5,2,1.0,1.0,0.2061694218661656,0.7301229319353353,0.861062872424805,34,0.3333,38,0.3333
VC1481,CDS_UTRS,Spot42,sRNA,48,3,2,1.0,1.0,0.18896952945081963,1.110990495387299e-9,1.1518590743247603e-7,38,0.9231,38,0.0769
Spot42,sRNA,glgC,CDS_UTRS,47,4,2,1.0,1.0,0.10932886989092648,0.11542284073059833,0.30910556674299583,37,0.9333,41,0.0
Spot42,sRNA,VC2681,CDS_UTRS,47,8,2,1.0,1.0,0.06478257862061623,0.060267132258855535,0.20745818350038536,40,0.1538,28,0.0
VCA0195,CDS_UTRS,Spot42,sRNA,47,0,2,0.06450609185875114,0.20386512158865602,1.31755715077745,2.0512086947121794e-8,1.7140275980835325e-6,38,0.1111,32,0.2222
VC1363,CDS_UTRS,Spot42,sRNA,47,4,2,0.9999997212469391,1.0,0.4950073590308736,1.2446025362038886e-20,4.151199633625404e-18,26,0.5833,40,0.4167
VC1509,CDS_UTRS,Spot42,sRNA,47,2,2,0.9310133878276665,1.0,0.800155850678661,3.5424257371384423e-6,0.00018171392127136666,32,0.2,38,0.7
VC2264,CDS_UTRS,Spot42,sRNA,47,2,2,0.08129751359880022,0.2368263605316758,1.288493141884506,1.5694628649649663e-10,1.8197643316393346e-8,34,0.8667,46,0.3333
Spot42,sRNA,infC,CDS_UTRS,46,7,2,1.0,1.0,0.008496211104661448,0.0916411083930877,0.2732959007763054,37,0.5385,43,0.1538
VCA0559:VCA0561,IGR,Spot42,sRNA,46,2,2,0.9999884112345678,1.0,0.5427361749227767,4.2628025565646225e-5,0.0015490158886698733,32,0.3333,33,0.2667
VC0286,CDS_UTRS,Spot42,sRNA,46,6,2,1.0,1.0,0.09738138261782811,0.06039135250659407,0.20745818350038536,35,0.3333,38,0.2222
VCA0904,CDS_UTRS,Spot42,sRNA,46,3,2,0.4633267322244671,0.7829076889635628,1.0269837047396686,0.000895599385238494,0.015404867234089141,37,0.1667,34,0.0
Spot42,sRNA,tnaA,CDS_UTRS,46,3,2,0.9999214765356617,1.0,0.5778663365113914,0.004403423662925315,0.04301352149791932,54,0.5,26,0.5
VC0186,CDS_UTRS,Spot42,sRNA,46,5,2,1.0,1.0,0.02867400025978314,0.8781977314522453,0.9342039628261778,35,0.5,36,0.0833
VC1516,CDS_UTRS,Spot42,sRNA,46,6,2,1.0,1.0,0.17571446481185193,1.6039915357273215e-6,9.064344669202825e-5,38,0.6,35,0.0
VC0246,CDS_UTRS,Spot42,sRNA,45,7,2,1.0,1.0,0.028431204980917044,0.4009524144183776,0.6384627347891607,35,0.9167,35,0.5833
VC1067,CDS_UTRS,Spot42,sRNA,45,3,2,1.0,1.0,0.11538094270767843,1.0994118907461783e-9,1.1413642835573007e-7,28,0.6,45,0.0
dnaE,CDS_UTRS,Spot42,sRNA,45,3,2,1.0,1.0,0.053627152845799095,0.003999914960240928,0.039670673731322804,41,0.3333,37,0.5556
VC1099,CDS_UTRS,Spot42,sRNA,45,4,2,1.0,1.0,0.12156861831464923,0.45871251290711146,0.6888993403876589,35,0.5714,37,0.4286
VC1880,CDS_UTRS,Spot42,sRNA,45,9,2,1.0,1.0,0.23399146895359146,0.01665316588781994,0.09261329611559632,32,0.4,40,0.2
fliF,CDS_UTRS,Spot42,sRNA,45,9,2,1.0,1.0,0.035348407840378994,0.002398325805432004,0.029131128925393754,33,0.625,42,0.375
VC2657,CDS_UTRS,Spot42,sRNA,45,8,2,1.0,1.0,0.028092949425454712,0.00568610504711335,0.05028804045273495,33,0.5455,50,0.5455
VC2451,CDS_UTRS,Spot42,sRNA,45,1,2,1.0,1.0,0.057625588384158016,0.04832945479176065,0.18300100764212504,41,0.6364,35,0.4545
VCA0278,CDS_UTRS,Spot42,sRNA,45,2,2,1.0,1.0,0.05275005348553463,1.1316661034153264e-6,6.651091945028685e-5,57,0.8889,31,0.1111
VC1181,CDS_UTRS,Spot42,sRNA,45,10,2,1.0,1.0,0.160084249897867,0.003158017880102833,0.034460336831454844,31,0.2857,34,0.2857
VC0728,CDS_UTRS,Spot42,sRNA,45,0,2,1.0,1.0,0.19925240834522664,0.006121999999999961,0.05028804045273495,39,0.6667,35,0.25
pdxA,CDS_UTRS,Spot42,sRNA,45,4,2,1.0,1.0,0.09127297381439226,0.02482260000029958,0.11998537384066583,39,0.5,35,0.375
Spot42,sRNA,VC2350,CDS_UTRS,45,3,2,1.0,1.0,0.07446396109027194,0.1350586092530758,0.34678216666147677,41,0.2857,33,0.1429
VC1764,CDS_UTRS,Spot42,sRNA,45,8,2,1.0,1.0,0.07556557776167223,0.01487087093264177,0.08913311421361127,37,0.2667,39,0.1333
VC1182,CDS_UTRS,Spot42,sRNA,45,2,2,0.9999999988558916,1.0,0.43352832130061214,1.2161673579161963e-14,2.3831103420207344e-12,36,0.3333,45,0.3889
pfkA,CDS_UTRS,Spot42,sRNA,45,5,2,1.0,1.0,0.05612152618343093,8.468132502708474e-8,6.394419014400702e-6,37,0.35,37,0.3
VC1605,CDS_UTRS,Spot42,sRNA,45,3,2,1.0,1.0,0.281027109346526,2.3995801991544726e-15,5.152917687395253e-13,35,0.3333,48,0.0
glpD,CDS_UTRS,Spot42,sRNA,44,2,2,1.0,1.0,0.09649009173031878,4.2000227687936685e-5,0.0015304601796411739,33,0.375,47,0.5
VC1279,CDS_UTRS,Spot42,sRNA,44,4,2,1.0,1.0,0.03604460011944465,0.13703849719811798,0.34678216666147677,39,0.5882,36,0.6471
VC0819,CDS_UTRS,Spot42,sRNA,44,0,2,1.0,1.0,0.25006741826626827,0.029721700886836136,0.13675471894400373,44,1.3846,33,0.3846
VC0038,CDS_UTRS,Spot42,sRNA,44,6,2,1.0,1.0,0.028196269576787468,0.03158206583643412,0.13817023413674376,40,0.1364,30,0.0455
CsrB,sRNA,Spot42,sRNA,44,1,2,1.0,1.0,0.005527174053922909,0.2124558862975769,0.44243862117780897,41,0.6842,36,0.2105
VC0142,CDS_UTRS,Spot42,sRNA,44,2,2,0.9999999999924689,1.0,0.3924563371058898,0.00498662170488289,0.04494668765529276,37,0.4,32,0.0
VC1486,CDS_UTRS,Spot42,sRNA,44,0,2,1.0,1.0,0.1876909783676934,9.142077078839718e-8,6.837453659508931e-6,36,0.4167,37,0.5
hisS,CDS_UTRS,Spot42,sRNA,44,6,2,1.0,1.0,0.05902184703069733,0.00046290766385995283,0.009896899454403465,43,0.7143,35,0.1429
Spot42,sRNA,VC0911,CDS_UTRS,44,11,2,1.0,1.0,0.010443310189256858,0.0005342074248221784,0.010670670786184293,40,0.6,68,0.3
tRNA-Asp-3:metH,IGR,Spot42,sRNA,44,4,2,1.0,1.0,0.17507070127000485,0.005852367535316314,0.05028804045273495,39,0.6667,35,0.1667
VC1319,CDS_UTRS,Spot42,sRNA,44,3,2,1.0,1.0,0.16082388920995894,6.018336184761021e-7,3.7859005497412006e-5,32,0.7692,56,0.3077
VCA0919,CDS_UTRS,Spot42,sRNA,44,2,2,1.0,1.0,0.05470960317246335,0.9785918628339827,0.9877662009296537,36,0.4167,43,0.6667
Spot42,sRNA,rplU,CDS_UTRS,44,20,2,1.0,1.0,0.005842427568189125,0.6043219786057543,0.7916991643840486,26,0.3333,20,0.0
cpdB,CDS_UTRS,Spot42,sRNA,44,21,2,1.0,1.0,0.14738488843914938,0.16454760166002358,0.38977242955960345,23,0.125,41,0.0
VC0216,CDS_UTRS,Spot42,sRNA,43,5,2,1.0,1.0,0.11426099009761029,0.077094,0.2387948948429164,32,0.4,35,0.4
VC1575,CDS_UTRS,Spot42,sRNA,43,10,2,1.0,1.0,0.2577431867802774,0.002476361415199985,0.029866084641450994,34,0.6667,36,0.0
VC1605a,CDS_UTRS,Spot42,sRNA,43,3,2,0.9999958619181659,1.0,0.5171596553012541,0.002846187140978087,0.031520509383378234,42,0.2308,35,0.2308
fliD,CDS_UTRS,Spot42,sRNA,43,9,2,1.0,1.0,0.0642472350900759,0.3233093906817405,0.5749514973653967,40,0.4167,35,0.0833
VCA0768,CDS_UTRS,Spot42,sRNA,43,6,2,1.0,1.0,0.05185722238228312,0.0071753540613134405,0.057789912318106124,33,0.3333,40,0.2
VC1731,CDS_UTRS,Spot42,sRNA,43,8,2,0.9999999864599197,1.0,0.44907284791841706,0.01852923594033855,0.10186141410013158,33,0.4286,35,0.5714
gmk,CDS_UTRS,Spot42,sRNA,43,2,2,0.9998930313603813,1.0,0.5725707268858744,0.0025211973512674654,0.030308891041364295,44,0.2,35,0.4
VC0837,CDS_UTRS,Spot42,sRNA,42,0,2,1.0,1.0,0.2894431773103142,3.5867902882266124e-5,0.0013483751059064273,31,0.4,56,0.3
VC0715,CDS_UTRS,Spot42,sRNA,42,6,2,1.0,1.0,0.1199854608832569,0.7783727633539038,0.8851982757964414,33,0.6154,42,0.2308
VC2369,CDS_UTRS,Spot42,sRNA,42,13,2,1.0,1.0,0.09055912921042711,0.23964869251493476,0.48343643726368496,35,0.1429,33,0.4286
VCA0536,CDS_UTRS,Spot42,sRNA,42,0,2,0.9999999999999839,1.0,0.3495305798323649,5.594624893224312e-5,0.001931452476817343,34,0.6364,45,0.0909
VCA1041:VCA1044,IGR,Spot42,sRNA,42,2,2,0.05061026239994389,0.1744809880122331,1.3736234408920307,1.246918273275939e-9,1.2859829102321232e-7,34,0.25,50,0.1667
Spot42,sRNA,VC1149,CDS_UTRS,42,1,2,1.0,1.0,0.12198400677803217,0.2771090238223864,0.5317009192728286,35,0.1,35,0.1
VC0583,CDS_UTRS,Spot42,sRNA,42,4,2,1.0,1.0,0.03615482762222103,0.4551599178286462,0.6838653871976521,38,0.3,35,0.2
VC2407,CDS_UTRS,Spot42,sRNA,42,3,2,1.0,1.0,0.10301240137152709,0.0007783370974364113,0.014250605006812274,33,0.9231,45,0.0
VC1758,CDS_UTRS,Spot42,sRNA,42,4,2,1.0,1.0,0.2358245697639131,3.059698745284369e-5,0.0011843342139374322,36,0.3158,40,0.4211
VCA0534:VCA0530,IGR,Spot42,sRNA,42,0,2,0.9999999409159656,1.0,0.4605611528040429,0.003805154469070902,0.03791175955767718,40,0.4286,33,0.0
VC0234,CDS_UTRS,Spot42,sRNA,42,2,2,1.0,1.0,0.1789547187422894,0.0033711070676426527,0.03654643749224049,35,0.4444,38,0.3333
rpsO,CDS_UTRS,Spot42,sRNA,42,0,2,1.0,1.0,0.05406247258907685,3.019362090511203e-9,2.8896290600287983e-7,40,0.4,40,0.2667
VCA0770,CDS_UTRS,Spot42,sRNA,42,2,2,1.0,1.0,0.20230801177188576,0.0003207849148758251,0.007496554088515816,39,0.4286,38,0.2381
VC0288:VC0302,IGR,Spot42,sRNA,41,0,2,1.0,1.0,0.15471255293264574,0.003925719796750177,0.039003909670310005,39,0.2,43,0.4
VC2625,CDS_UTRS,Spot42,sRNA,41,2,2,1.0,1.0,0.20246133031544467,6.917064644208062e-6,0.00032383337520018124,28,0.3333,48,0.25
VC0037,CDS_UTRS,Spot42,sRNA,41,7,2,1.0,1.0,0.04506996632775982,0.0044467742190898735,0.04301352149791932,33,0.5,34,0.25
fliH,CDS_UTRS,Spot42,sRNA,41,6,2,1.0,1.0,0.09559097232582556,0.041517151851807564,0.1636323165533529,36,0.4545,35,0.4545
VC1957,CDS_UTRS,Spot42,sRNA,41,2,2,1.0,1.0,0.17857161976745956,1.1202330162678925e-5,0.0004938413051073885,36,0.2857,35,0.2143
VC2487,CDS_UTRS,Spot42,sRNA,41,2,2,0.025583859139113665,0.11277175889507103,1.4698531454472057,6.438538581947695e-12,9.011769510565041e-10,31,0.4444,30,0.1111
Spot42,sRNA,VCA0867,CDS_UTRS,41,4,2,1.0,1.0,0.14662712398220468,5.06296800389479e-7,3.231600123072293e-5,54,0.375,37,0.0
VC1527:VC1531,IGR,Spot42,sRNA,41,1,2,0.8841409989613285,1.0,0.8262915209461017,0.005079011618945165,0.045648206593801276,39,0.5833,35,0.0
VC0454,CDS_UTRS,Spot42,sRNA,41,8,2,1.0,1.0,0.2333729653404771,3.101400741910591e-5,0.0011979501891073968,37,0.3333,35,0.1667
VCA0864,CDS_UTRS,Spot42,sRNA,41,0,2,0.962094936214216,1.0,0.7530234192826826,1.9962034746207281e-10,2.2975686423531174e-8,27,0.125,44,0.125
VC2744,CDS_UTRS,Spot42,sRNA,41,7,2,1.0,1.0,0.07202865054398086,0.001608680936828148,0.023017528388011514,32,0.25,52,0.1667
CsrC,sRNA,Spot42,sRNA,41,4,2,1.0,1.0,0.030093655795257378,0.06841983218501742,0.22760392978290223,40,0.4737,34,0.1053
VC0844,CDS_UTRS,Spot42,sRNA,41,0,2,2.0585704802368004e-11,1.1448373688228778e-9,5.095514822146941,0.00027834682356989436,0.006788146352903513,33,0.75,38,0.125
ispG,CDS_UTRS,Spot42,sRNA,41,2,2,1.0,1.0,0.08491554360147283,8.683974755085622e-5,0.0027714113407099595,28,0.2222,50,0.1111
VC2342,CDS_UTRS,Spot42,sRNA,41,6,2,1.0,1.0,0.011123822322158054,0.09601990239418509,0.27445612900439875,33,0.1333,39,0.2
VC0412,CDS_UTRS,Spot42,sRNA,41,0,2,1.0,1.0,0.07750825495528638,0.00017470944532162088,0.004719830175913701,35,0.5294,45,0.7059
alaS,CDS_UTRS,Spot42,sRNA,40,6,2,1.0,1.0,0.028408288831153154,0.7897727508508158,0.8945324150073956,63,0.3,32,0.4
Spot42,sRNA,VC0286,CDS_UTRS,40,5,2,1.0,1.0,0.12377777229492412,0.46113631260275056,0.6922874031433861,51,0.0,18,0.5714
Spot42,sRNA,VC0823,CDS_UTRS,40,7,2,1.0,1.0,0.18107154567091197,0.09479196759696519,0.2732959007763054,37,0.1111,26,0.1111
VC0844:TarA,IGR,Spot42,sRNA,40,4,2,0.9999999999999617,1.0,0.3468212769225932,1.559627471035604e-12,2.3329229161687345e-10,28,0.6923,61,0.1538
VCA0127,CDS_UTRS,Spot42,sRNA,40,2,2,0.10279715197460723,0.2763603472915826,1.2856566267526384,6.261312258810137e-14,1.1047724228748678e-11,35,0.4286,51,0.7143
clpX,CDS_UTRS,Spot42,sRNA,40,8,2,1.0,1.0,0.043957722362554026,0.06706082987552048,0.22379592568115003,32,0.3333,39,0.1667
VC1844,CDS_UTRS,Spot42,sRNA,40,8,2,1.0,1.0,0.04908097672464423,0.0012065268924669962,0.018906194393933554,36,0.1,36,0.25
VC0417,CDS_UTRS,Spot42,sRNA,40,2,2,1.0,1.0,0.06106214311669205,4.946451047006262e-9,4.550560792434247e-7,45,0.125,33,0.0
VC1245,CDS_UTRS,Spot42,sRNA,40,7,2,1.0,1.0,0.09583695081401081,0.008929654562602213,0.06521152094207808,40,1.0,44,0.4
VC0088,CDS_UTRS,Spot42,sRNA,40,6,2,1.0,1.0,0.0706715423511583,0.0997911519798971,0.28386913999188196,36,0.3158,38,0.2632
VC2045,CDS_UTRS,Spot42,sRNA,40,4,2,1.0,1.0,0.04783678075858234,4.3939351896845276e-7,2.8533639942225597e-5,33,1.2,38,0.5
VC2731,CDS_UTRS,Spot42,sRNA,40,4,2,1.0,1.0,0.06958312468675935,0.11293227175521275,0.30910556674299583,40,0.5,39,0.5714
VC0361,CDS_UTRS,Spot42,sRNA,40,2,2,1.0,1.0,0.0190032726316861,7.2148098992123354e-6,0.0003361490592469281,36,0.36,38,0.2
VC0228,CDS_UTRS,Spot42,sRNA,40,3,2,1.0,1.0,0.10501662437070096,0.00601179580358651,0.05028804045273495,37,0.3333,42,0.4444
VC2184,CDS_UTRS,Spot42,sRNA,40,2,2,1.0,1.0,0.20044371397111851,0.0006350912545539082,0.011916835241639627,38,0.3636,38,0.0909
leuS,CDS_UTRS,Spot42,sRNA,39,4,2,1.0,1.0,0.0494999051781783,0.006726029263497636,0.05452403554682057,44,1.1538,35,0.2308
Spot42,sRNA,rplL,CDS_UTRS,39,6,2,1.0,1.0,0.005474158935313528,0.01773801415902253,0.09789630247840762,38,0.5,46,0.75
VC1824,CDS_UTRS,Spot42,sRNA,39,4,2,0.9999999995560227,1.0,0.4039040077036653,0.01217986342232336,0.0781389113546731,39,0.0,35,0.0
VC2425,CDS_UTRS,Spot42,sRNA,39,4,2,3.1295120521288467e-7,1.079484381096519e-5,3.1610517059379966,0.002608711610762513,0.031231621317118763,34,0.2857,35,0.0
VC1353,CDS_UTRS,Spot42,sRNA,39,7,2,1.0,1.0,0.07871763275079144,0.06793380486226874,0.22620373317986786,57,0.1429,33,0.1429
VCA0738,CDS_UTRS,Spot42,sRNA,39,18,2,1.0,1.0,0.071234514494884,0.8751574955459965,0.933486495480088,24,0.5,46,1.1667
VCA0053,CDS_UTRS,Spot42,sRNA,39,1,2,1.0,1.0,0.03763202609515618,0.06179199999999996,0.20745818350038536,40,0.6364,33,0.1818
VC0542,CDS_UTRS,Spot42,sRNA,39,6,2,1.0,1.0,0.09326117694817343,0.00896599044206096,0.06546467599806056,31,0.2,37,0.0
VC2536,CDS_UTRS,Spot42,sRNA,39,4,2,1.0,1.0,0.0780415014980273,0.040492072220485315,0.16000247593838773,43,0.5625,31,0.1875
VC1773,CDS_UTRS,Spot42,sRNA,39,10,2,0.9872511403144366,1.0,0.6957266009564355,1.667975795329568e-5,0.0007013820322624832,36,0.8,36,0.2
VC0997,CDS_UTRS,Spot42,sRNA,39,2,2,1.0,1.0,0.06373844281279586,0.0033225649045069937,0.036065082368115585,42,0.8333,36,0.6667
VC2293,CDS_UTRS,Spot42,sRNA,39,3,2,1.0,1.0,0.07525396930117695,4.40917097888913e-5,0.00159113826195354,31,0.5,58,0.375
VCA0180,CDS_UTRS,Spot42,sRNA,39,6,2,1.0,1.0,0.08014982243112309,0.003174383412711704,0.03463409608459856,28,0.25,41,0.1667
VC1325,CDS_UTRS,Spot42,sRNA,39,7,2,0.8648845718166556,1.0,0.8356734911952457,0.0006508892601444366,0.012174722532395384,29,0.2727,56,0.0909
VCA1077,CDS_UTRS,Spot42,sRNA,39,4,2,1.0,1.0,0.0983727579450957,8.066903849859674e-7,4.905290850704818e-5,33,0.1667,35,0.25
cysE,CDS_UTRS,Spot42,sRNA,39,11,2,1.0,1.0,0.04393403584040107,0.0024334570811860934,0.029398396960611466,31,0.5714,45,0.4286
VC1429,CDS_UTRS,Spot42,sRNA,39,3,2,1.0,1.0,0.14353337310876693,0.0062800499219467995,0.051446132204443155,42,0.4444,35,0.1111
