name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
Vcr017,sRNA,NC_002505,-,350275,350367,VqmR,sRNA,NC_002506,+,1031438,1031588,395,0,true,4.206602780270537e-15,4.06237639923269e-14,1.539673659114301,0.9799782407425,1.0,28,0.2253,28,0.2051
ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,Vcr001,sRNA,NC_002505,+,21901,21941,386,0,true,2.3493789151995633e-243,3.228008428201026e-242,34.30830343709311,0.02978633165281474,0.3185606689582651,27,0.2565,29,0.2798
sdhA,CDS_UTRS,NC_002505,-,2250274,2252040,Vcr001,sRNA,NC_002505,+,21901,21941,381,1,true,3.4592142484070893e-250,4.831464528766927e-249,42.666826272812536,0.3977729278065475,0.8281920193236714,28,0.2913,28,0.2467
VC1722,CDS_UTRS,NC_002505,+,1860843,1861477,VqmR,sRNA,NC_002506,+,1031438,1031588,381,0,true,0.0,0.0,345.62593000218925,0.1516536906185948,0.6659133827160495,28,0.2415,28,0.2021
VC0480,CDS_UTRS,NC_002505,+,510777,511840,Vcr017,sRNA,NC_002505,-,350275,350367,378,0,true,0.0,0.0,201.40477938181795,0.8982630745609061,0.9880893820169968,28,0.2275,28,0.2011
Vcr036,sRNA,NC_002505,-,840378,840471,GcvB,sRNA,NC_002505,-,954718,954922,375,0,true,0.0,0.0,91.62187001000413,1.314741569738102e-9,1.1409035177393972e-7,28,0.248,28,0.248
VC2767,CDS_UTRS,NC_002505,-,2954030,2954563,Vcr001,sRNA,NC_002505,+,21901,21941,375,0,true,2.6286139783538454e-234,3.582546470498386e-233,32.8044781818939,1.1577895785616734e-5,0.0005023520338092594,28,0.2773,28,0.2773
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,VrrA,sRNA,NC_002505,+,1878684,1878823,374,0,true,6.010340817887455e-31,6.082320947442994e-30,1.976838490449928,0.20535428387199595,0.7259883125000001,28,0.2406,27,0.2032
FarS,sRNA,NC_002505,-,2266017,2266134,Vcr096,sRNA,NC_002506,-,243936,243986,373,0,true,1.0,1.0,0.6096808829948126,1.7944120693908206e-5,0.0007575328790239086,29,0.2359,28,0.2574
Vcr222,sRNA,NC_002505,-,2783840,2783908,FarS,sRNA,NC_002505,-,2266017,2266134,372,0,true,1.0,1.0,0.04305463529913208,0.9933171552218638,1.0,28,0.2366,28,0.2124
VCA0059,CDS_UTRS,NC_002506,-,66326,66974,Vcr065,sRNA,NC_002505,+,1617123,1617248,372,0,true,0.0,0.0,668.0488659403309,0.9999870203376062,1.0,28,0.2392,28,0.2258
VCA0545,CDS_UTRS,NC_002506,+,481778,483920,Vcr001,sRNA,NC_002505,+,21901,21941,369,0,true,1.2280257945141711e-34,1.2577961168054238e-33,2.2403653433148922,0.0004279360514479861,0.012153383861122804,28,0.2304,28,0.1897
VCA0691,CDS_UTRS,NC_002506,-,629322,630262,Vcr001,sRNA,NC_002505,+,21901,21941,368,0,true,4.031122160199456e-232,5.406822579950064e-231,34.33512439736728,0.9528399127882766,1.0,29,0.25,28,0.2636
OppZ,sRNA,NC_002505,+,1164273,1164325,VSsrna24,sRNA,NC_002505,+,106481,106537,368,1,true,1.0,1.0,0.11016122024199798,1.356633195410082e-10,1.4127073674870323e-8,28,0.2228,28,0.2201
CarZ,sRNA,NC_002505,-,2553978,2554044,VSsrna24,sRNA,NC_002505,+,106481,106537,366,1,true,5.836840456180791e-17,5.735035099386941e-16,1.7407287933057025,0.9999860411144262,1.0,28,0.2514,28,0.2158
sucA,CDS_UTRS,NC_002505,-,2246650,2249504,VqmR,sRNA,NC_002506,+,1031438,1031588,363,0,true,1.8652027579073877e-220,2.462650516299598e-219,11.024602425057774,0.23091739602580058,0.743536097845913,28,0.2176,28,0.2011
Vcr229,sRNA,NC_002506,+,897527,897726,Vcr001,sRNA,NC_002505,+,21901,21941,362,0,true,1.0,1.0,0.07864085814061594,0.0008684004999940859,0.021878090015980036,27,0.2127,29,0.2431
VcdRP,sRNA,NC_002505,-,2433387,2433692,VSsrna24,sRNA,NC_002505,+,106481,106537,359,0,true,0.9999999511735068,1.0,0.7404869052797131,0.999721334491436,1.0,28,0.2618,28,0.2173
VC1532,CDS_UTRS,NC_002505,-,1644472,1645661,VSsrna24,sRNA,NC_002505,+,106481,106537,358,0,true,1.7309235300830211e-164,2.031431087389101e-163,20.55531286897495,0.4130791389107321,0.8281920193236714,29,0.2346,28,0.243
Vcr017,sRNA,NC_002505,-,350275,350367,VC2469,CDS_UTRS,NC_002505,+,2650006,2652058,357,0,true,0.0,0.0,52.60828578082375,0.9999979503320555,1.0,29,0.1989,28,0.2213
VC0573,CDS_UTRS,NC_002505,+,604056,604812,Vcr017,sRNA,NC_002505,-,350275,350367,349,0,true,0.06596269454430886,0.1242775404457993,1.0895569490423753,0.06348456580367909,0.4487008678069988,28,0.2751,28,0.2206
VC1620,CDS_UTRS,NC_002505,-,1732696,1741567,Vcr017,sRNA,NC_002505,-,350275,350367,346,0,true,0.0,0.0,178.98504863052494,0.9999032570443671,1.0,28,0.263,28,0.2543
glgA,CDS_UTRS,NC_002505,-,1863784,1865331,Vcr001,sRNA,NC_002505,+,21901,21941,342,0,true,1.7614533767543648e-225,2.3439812651298237e-224,43.497972032829416,0.011766471079440925,0.17423150877192914,28,0.2222,27,0.1871
Vcr222,sRNA,NC_002505,-,2783840,2783908,VSsrna24,sRNA,NC_002505,+,106481,106537,341,0,true,1.0,1.0,0.009662727246776288,0.994002213260135,1.0,29,0.2405,28,0.2141
Vcr216,sRNA,NC_002505,-,2518785,2518934,GcvB,sRNA,NC_002505,-,954718,954922,341,1,true,0.0,0.0,2150.5296157555126,0.00023142424017149712,0.007377238023426092,28,0.2581,28,0.2375
VCA0446,CDS_UTRS,NC_002506,+,399889,400318,Vcr001,sRNA,NC_002505,+,21901,21941,340,0,true,1.080935598754124e-215,1.3944894365606637e-214,35.23359651461676,0.8183987034236972,0.9687925590433482,28,0.2824,28,0.2559
VC0251,CDS_UTRS,NC_002505,+,257292,259804,Vcr001,sRNA,NC_002505,+,21901,21941,340,0,true,2.772798601386235e-217,3.6046381818021056e-216,36.58892236291531,0.2483184960509744,0.743536097845913,28,0.2176,28,0.2176
VC0550,CDS_UTRS,NC_002505,+,582646,584439,Vcr017,sRNA,NC_002505,-,350275,350367,339,0,true,0.0,0.0,170.57234437536604,0.8408358232768973,0.9740294762946754,28,0.2389,28,0.236
MicX,sRNA,NC_002506,-,893273,893616,VC1247,CDS_UTRS,NC_002505,-,1318714,1319222,337,1,true,0.0,0.0,184.79394259897163,0.2437436700972856,0.743536097845913,28,0.2493,28,0.2374
sucA,CDS_UTRS,NC_002505,-,2246650,2249504,Spot42,sRNA,NC_002505,+,106076,106185,337,0,true,8.197373325e-314,1.259414629036e-312,25.059078173186638,0.0589918169199685,0.43846760000000023,28,0.2611,28,0.2166
VC0637,CDS_UTRS,NC_002505,+,678073,680092,Vcr001,sRNA,NC_002505,+,21901,21941,337,0,true,7.789753170695314e-209,9.898257788327128e-208,31.428585838796337,0.12641909953838332,0.6288746289138686,27,0.2285,28,0.2433
VC1873,CDS_UTRS,NC_002505,+,2016962,2018305,Vcr017,sRNA,NC_002505,-,350275,350367,336,0,true,0.0,0.0,164.59210444275413,0.9946345817191766,1.0,28,0.2143,28,0.2381
VC0440,CDS_UTRS,NC_002505,+,469805,470502,Vcr017,sRNA,NC_002505,-,350275,350367,336,0,true,0.0,0.0,178.70118545647892,0.2332294564464417,0.743536097845913,28,0.2202,28,0.2202
VC1898,CDS_UTRS,NC_002505,+,2044294,2046597,VCA0689,CDS_UTRS,NC_002506,-,627699,628074,334,0,true,0.0,0.0,84.13706266997214,0.5552350912707719,0.8904776885406465,28,0.2455,28,0.1946
VC0533,CDS_UTRS,NC_002505,+,563723,564695,Qrr1,sRNA,NC_002505,-,1089964,1090058,332,1,true,0.0,0.0,1666.1046555065031,0.962021640188975,1.0,28,0.244,28,0.2319
VC2043,CDS_UTRS,NC_002505,-,2200578,2202563,Vcr001,sRNA,NC_002505,+,21901,21941,331,0,true,1.0605663388395804e-213,1.357846297453705e-212,38.58410223745843,0.00017021393558868528,0.005656897178500561,28,0.2659,29,0.2659
VC0329,CDS_UTRS,NC_002505,+,344452,348909,Vcr017,sRNA,NC_002505,-,350275,350367,330,0,true,0.0,0.0,149.78482238533343,0.9979752866273187,1.0,28,0.203,28,0.197
VC1497,CDS_UTRS,NC_002505,-,1608526,1609202,Vcr043,sRNA,NC_002505,+,1114590,1114749,330,0,true,0.0,0.0,857.8334024191772,0.0008216342271756641,0.021752418014379445,28,0.2545,28,0.2303
VC0243,CDS_UTRS,NC_002505,+,249323,250444,VqmR,sRNA,NC_002506,+,1031438,1031588,330,0,true,8.400150871354292e-196,1.0438422773962318e-194,10.558974978828106,0.013091641822920615,0.17781864806436523,28,0.2091,28,0.1848
VC1150,CDS_UTRS,NC_002505,-,1222020,1222677,Vcr001,sRNA,NC_002505,+,21901,21941,316,0,true,9.200215753482838e-205,1.1517307128434072e-203,39.28301484427914,0.010637813285012338,0.16132295486591525,29,0.2373,28,0.2089
VC0031,CDS_UTRS,NC_002505,-,27889,29719,GcvB,sRNA,NC_002505,-,954718,954922,316,0,true,0.0,0.0,2661.018315661324,0.3808904218107842,0.815953433962264,28,0.231,28,0.2373
QrrX,sRNA,NC_002506,-,776823,776968,Qrr4,sRNA,NC_002506,-,908201,908306,313,0,true,0.0,0.0,1041.42591486407,0.00011677020145072425,0.004145342151500711,28,0.2652,27,0.2236
VC1001,CDS_UTRS,NC_002505,+,1071882,1073169,Vcr001,sRNA,NC_002505,+,21901,21941,312,1,true,1.2894979019276415e-194,1.5906944921589154e-193,32.318843661394816,2.502265737622097e-5,0.0010285629163593987,28,0.2372,28,0.2628
VC0611,CDS_UTRS,NC_002505,-,642814,644287,VSsrna24,sRNA,NC_002505,+,106481,106537,312,0,true,1.2760525980685321e-151,1.4770745826957667e-150,25.768709308898963,0.2305457930040183,0.743536097845913,28,0.2179,28,0.2564
FarS,sRNA,NC_002505,-,2266017,2266134,Vcr064,sRNA,NC_002505,-,1595729,1595803,311,0,true,2.584260938655877e-176,3.097447508034349e-175,29.971296535748888,4.927679045429603e-7,2.7489409532003714e-5,28,0.2347,28,0.2058
VcdRP,sRNA,NC_002505,-,2433387,2433692,FarS,sRNA,NC_002505,-,2266017,2266134,310,0,true,3.1975059154231293e-37,3.294990851868956e-36,2.3929566393851083,0.17681196542881644,0.6802470197039686,28,0.2226,28,0.2484
VC1193,CDS_UTRS,NC_002505,-,1266253,1266663,VSsrna24,sRNA,NC_002505,+,106481,106537,309,0,true,5.769958274550013e-140,6.544449318113774e-139,19.375730582678113,0.9375214433996892,1.0,28,0.2265,28,0.1942
Vcr043,sRNA,NC_002505,+,1114590,1114749,VSsrna24,sRNA,NC_002505,+,106481,106537,309,0,true,1.9987022624371576e-27,1.9987022624371575e-26,2.2918715062921384,0.9999999958730497,1.0,28,0.2298,28,0.2362
VC0554,CDS_UTRS,NC_002505,+,587114,590028,Vcr017,sRNA,NC_002505,-,350275,350367,308,0,true,0.0,0.0,204.51720878796414,0.9998433820290149,1.0,28,0.2273,27,0.237
VC2731,CDS_UTRS,NC_002505,-,2902428,2903668,Vcr214,sRNA,NC_002505,+,2376028,2376142,307,0,true,0.0,0.0,1175.8347515322844,0.02195443495450076,0.2637909799917707,28,0.2345,28,0.2476
VqmR,sRNA,NC_002506,+,1031438,1031588,VrrA,sRNA,NC_002505,+,1878684,1878823,306,0,true,1.2156551147973164e-126,1.3516165421101742e-125,6.226396310874023,0.9999999999021415,1.0,28,0.2484,27,0.219
FarS,sRNA,NC_002505,-,2266017,2266134,VcdRP,sRNA,NC_002505,-,2433387,2433692,305,0,true,1.7644107384206183e-78,1.9114449666223365e-77,5.056921485505148,0.17737204894932318,0.6807251608325375,28,0.2262,28,0.2098
pntB,CDS_UTRS,NC_002506,+,501777,503203,Vcr017,sRNA,NC_002505,-,350275,350367,303,0,true,0.0,0.0,176.00791086444207,0.8403992508556632,0.9740294762946754,28,0.2673,27,0.2211
aphA,CDS_UTRS,NC_002505,+,2821322,2822240,Qrr3,sRNA,NC_002506,+,772258,772365,301,0,true,1.871533694606884e-301,2.8240106641836018e-300,30.147856273552748,0.9979692987535633,1.0,28,0.2591,29,0.2292
VC0038,CDS_UTRS,NC_002505,-,36479,36894,MicV,sRNA,NC_002505,-,2812095,2812162,297,0,true,0.0,0.0,71239.92855473264,0.9971277407247345,1.0,29,0.2593,28,0.2256
rumA,CDS_UTRS,NC_002505,-,2633072,2634625,Vcr017,sRNA,NC_002505,-,350275,350367,297,0,true,0.0,0.0,190.32169914794173,0.9732679039358364,1.0,27,0.2323,28,0.2391
VC2060,CDS_UTRS,NC_002505,-,2214670,2215686,Vcr001,sRNA,NC_002505,+,21901,21941,292,0,true,6.230316810209552e-179,7.574989503060534e-178,29.688466660903423,0.16078951638266556,0.6659133827160495,28,0.2158,27,0.2055
VC1856,CDS_UTRS,NC_002505,+,1996384,1997163,VSsrna24,sRNA,NC_002505,+,106481,106537,292,0,true,2.792512782043231e-135,3.146231067768707e-134,21.033694520483323,0.535999367314736,0.8780306540880504,28,0.2466,29,0.2329
VC1929,CDS_UTRS,NC_002505,-,2081087,2082201,Vcr017,sRNA,NC_002505,-,350275,350367,291,0,true,0.0,0.0,150.17621244167822,0.9998947301173149,1.0,28,0.2371,28,0.2268
VCA0277,CDS_UTRS,NC_002506,-,295818,296269,Vcr001,sRNA,NC_002505,+,21901,21941,291,1,true,1.3821208191365935e-186,1.6925972350295963e-185,36.9839951183987,7.689460504221409e-10,7.065257239761082e-8,28,0.2234,28,0.1821
VqmR,sRNA,NC_002506,+,1031438,1031588,VSsrna24,sRNA,NC_002505,+,106481,106537,289,0,true,1.0,1.0,0.3938557138384142,1.0,1.0,28,0.2491,27,0.263
Qrr2,sRNA,NC_002506,+,48449,48555,aphA,CDS_UTRS,NC_002505,+,2821322,2822240,288,0,true,0.0,0.0,963.8276876849202,0.00032119371207672804,0.009290825523404616,28,0.2222,28,0.2083
VC1866,CDS_UTRS,NC_002505,+,2006822,2009298,Vcr017,sRNA,NC_002505,-,350275,350367,288,0,true,4.00394866e-316,6.20795709e-315,116.299943937412,0.9918607603096882,1.0,28,0.25,27,0.2118
VC1442,CDS_UTRS,NC_002505,-,1538127,1539760,VadR,sRNA,NC_002506,+,3202,3285,286,0,true,4.381468411601573e-144,5.003163253788283e-143,8.240969549663323,0.30659259410297607,0.7772042709867452,28,0.2203,28,0.2343
VC2766,CDS_UTRS,NC_002505,-,2952453,2954046,Vcr001,sRNA,NC_002505,+,21901,21941,279,0,true,2.674906022722816e-178,3.2289936988582564e-177,36.277272491283384,0.02136394027087662,0.2586858504116999,28,0.233,28,0.2151
Vcr017,sRNA,NC_002505,-,350275,350367,Vcr214,sRNA,NC_002505,+,2376028,2376142,277,0,true,4.858607066379249e-71,5.196864520367678e-70,3.833887528074129,0.9999978136109189,1.0,28,0.2347,27,0.2238
sucC,CDS_UTRS,NC_002505,-,2244073,2245323,Vcr043,sRNA,NC_002505,+,1114590,1114749,277,0,true,0.0,0.0,788.0096176161173,0.029637928070578974,0.3185606689582651,27,0.2022,28,0.2094
VC1401,CDS_UTRS,NC_002505,-,1491209,1492285,Vcr001,sRNA,NC_002505,+,21901,21941,275,0,true,1.1643179298301416e-170,1.3857023249386898e-169,31.376434706025663,7.810619066860806e-6,0.0003697026358314115,28,0.2509,28,0.1964
Vcr017,sRNA,NC_002505,-,350275,350367,VC1434,CDS_UTRS,NC_002505,-,1531716,1532513,275,0,true,0.0,0.0,392.1168584523741,0.945043746469382,1.0,28,0.1927,28,0.2145
VC2059,CDS_UTRS,NC_002505,-,2214137,2214661,Vcr228,sRNA,NC_002506,+,787266,787431,269,0,true,0.0,0.0,130.69419571383128,0.42007768094118086,0.8281920193236714,29,0.2416,28,0.2342
VCA0322,CDS_UTRS,NC_002506,+,327218,328070,Vcr017,sRNA,NC_002505,-,350275,350367,231,0,true,1.7434466804978162e-265,2.475987302555722e-264,178.36074630984217,0.04158023392318499,0.3690245760682668,28,0.2727,28,0.2641
cyaA,CDS_UTRS,NC_002505,+,115853,118782,Qrr3,sRNA,NC_002506,+,772258,772365,219,0,true,0.0,0.0,173.33136779029275,0.3104068435981294,0.7772042709867452,28,0.2922,28,0.2922
Qrr2,sRNA,NC_002506,+,48449,48555,Qrr3,sRNA,NC_002506,+,772258,772365,155,4,true,1.3074302222779069e-169,1.5451448081466173e-168,37.66625370517757,9.950374569345268e-5,0.003622002657056014,28,0.2645,30,0.4839
VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,Vcr017,sRNA,NC_002505,-,350275,350367,120,0,true,3.3562421807887044e-135,3.7563240301542455e-134,138.32374742465709,0.8463414341633757,0.9740294762946754,29,0.2667,28,0.2917
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1375,CDS_UTRS,NC_002505,-,1468262,1469094,58,0,true,5.8450164711722715e-21,5.810634021341847e-20,7.875931839266364,0.06481832653982508,0.45606408132976023,27,0.5345,17,0.7241
VCA0460,CDS_UTRS,NC_002506,+,410175,410793,VqmR,sRNA,NC_002506,+,1031438,1031588,56,0,true,9.025880962216029e-83,9.905025211782525e-82,273.17184493625575,0.12126196868745409,0.6110038551283977,29,0.3214,28,0.25
FarS,sRNA,NC_002505,-,2266017,2266134,VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,55,0,true,1.0724843562944754e-11,1.0240104870834257e-10,3.6519168649097518,0.0662844601836673,0.46016145247505913,28,0.3818,16,0.0909
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC0421,CDS_UTRS,NC_002505,+,450572,451399,39,0,true,3.816006163051912e-17,3.7713745120220653e-16,11.346400354334435,0.001292917733399755,0.03155527343078777,30,0.641,15,0.0513
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,39,1,true,1.2263213636315833e-11,1.1643163508636944e-10,5.178542098581986,0.22543254707404276,0.743536097845913,29,0.641,16,0.0256
Vcr017,sRNA,NC_002505,-,350275,350367,VC0246,CDS_UTRS,NC_002505,+,252918,253712,36,0,true,3.253735690185621e-51,3.415411997772484e-50,226.2925040145775,0.5926896980877632,0.9040833089971544,28,0.2222,27,0.1111
VC0654,CDS_UTRS,NC_002505,+,699442,700169,Vcr017,sRNA,NC_002505,-,350275,350367,35,0,true,6.526389724777003e-42,6.766624929370021e-41,214.3951363660035,0.23998924970070537,0.743536097845913,28,0.3429,28,0.2571
Vcr229,sRNA,NC_002506,+,897527,897726,VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,23,0,true,1.7990528498602628e-7,1.6346232883138947e-6,4.029099462521814,0.004564978403433216,0.09314148148148149,27,0.1304,16,0.1304
Vcr017,sRNA,NC_002505,-,350275,350367,Vcr208,sRNA,NC_002505,-,1531675,1531755,21,0,true,1.134421438897279e-31,1.154923031166507e-30,395.5071905909956,0.8067321706003978,0.9663463577283907,27,0.1429,28,0.2381
VC0582:VC0585,IGR,NC_002505,+,612553,613271,OppZ,sRNA,NC_002505,+,1164273,1164325,21,0,true,6.101248107689578e-8,5.634485957374529e-7,6.984861765562547,2.524028674261484e-7,1.4601973293320142e-5,15,0.0476,28,0.5238
Vcr003,sRNA,NC_002505,-,34266,34365,Vcr001,sRNA,NC_002505,+,21901,21941,19,0,true,1.3880822002988842e-12,1.3328743855142694e-11,26.460511566325827,0.012151355634468166,0.17423150877192914,29,0.2105,30,0.2105
VC0246,CDS_UTRS,NC_002505,+,252918,253712,Vcr017,sRNA,NC_002505,-,350275,350367,16,0,true,1.4255322289398524e-16,1.392571946189798e-15,48.9649489779943,0.9742724909666309,1.0,26,0.0625,29,0.1875
Vcr029,sRNA,NC_002505,-,642729,642863,VSsrna24,sRNA,NC_002505,+,106481,106537,16,0,true,1.0161979316674158e-7,9.283105429826663e-7,13.507849001873637,0.750122645220505,0.9555479302694136,27,0.125,28,0.1875
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC1071,CDS_UTRS,NC_002505,+,1137847,1139282,14,0,true,1.3734507536954961e-11,1.296721661310273e-10,16.054676849690644,0.2549284122137199,0.7565009900332225,29,0.5714,15,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA1086,CDS_UTRS,NC_002506,-,1041348,1043183,12,0,true,4.290972354449521e-5,0.00036078324771242245,6.980436742272699,NaN,NaN,31,0.5833,16,0.5833
VC1713:VC1718,IGR,NC_002505,+,1849298,1856374,OppZ,sRNA,NC_002505,+,1164273,1164325,12,0,true,9.34940679476333e-6,8.272511771282736e-5,9.578466145412932,0.7854181693291074,0.9614439662317729,21,1.25,31,0.4167
VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,FarS,sRNA,NC_002505,-,2266017,2266134,11,0,true,0.004926502927804135,0.022999419745825936,2.7351726773365406,0.6918282009772062,0.9333844274809161,16,0.3636,27,0.5455
VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,Vcr229,sRNA,NC_002506,+,897527,897726,11,0,true,1.1353104656784976e-6,1.0260292443832412e-5,7.471456861232801,0.7683040460150824,0.9555479302694136,15,0.0,29,0.0909
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,11,0,true,3.1761480615642624e-5,0.00026973317708761825,5.081947560864816,0.28856056872347646,0.7565009900332225,30,0.3636,16,0.1818
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0630,CDS_UTRS,NC_002506,-,567291,568262,11,2,true,0.007123631131944854,0.029355001926322174,2.920374600265378,NaN,NaN,30,0.6364,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1968:VC1964,IGR,NC_002505,-,2115280,2119829,10,0,true,0.00021388295707795978,0.0017377990262584233,6.447656844510792,0.7525412657981028,0.9555479302694136,29,0.6,15,0.2
VCA0743:glpA,IGR,NC_002506,+,688214,691050,VSsrna24,sRNA,NC_002505,+,106481,106537,10,0,true,0.00718339542190691,0.029465869570443393,3.3767215478182084,0.020264614758338358,0.24729162697284776,16,0.0,26,0.5
Vcr048,sRNA,NC_002505,-,1220257,1220321,Vcr001,sRNA,NC_002505,+,21901,21941,9,0,true,4.387142769375769e-8,4.073775428706071e-7,Inf,0.6973995190410489,0.9333844274809161,27,0.1111,26,0.1111
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA1004:VCA1000,IGR,NC_002506,-,955133,957002,9,0,true,1.677031758149959e-5,0.00014534275237299644,18.32323580677559,0.0008479999999999599,0.021878090015980036,27,0.3333,15,0.0
VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,FarS,sRNA,NC_002505,-,2266017,2266134,9,0,true,0.001216638359965616,0.00812695189067941,4.0126943059495215,0.1043939786301798,0.5894755469255666,16,0.4444,33,0.7778
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,8,0,true,0.04310700247271314,0.09585636076169106,2.15490316787662,0.5761476225418944,0.8904776885406465,26,0.5,16,0.25
VC2168:VC2163,IGR,NC_002505,-,2312297,2315110,VSsrna24,sRNA,NC_002505,+,106481,106537,7,0,true,0.0044231922116723535,0.021339168029488476,5.909182901100931,NaN,NaN,15,0.1429,24,0.4286
VC0926,CDS_UTRS,NC_002505,+,989007,990179,VSsrna24,sRNA,NC_002505,+,106481,106537,7,1,true,0.002004140673083175,0.011926048371516076,7.878926776120007,0.5800611342874911,0.8904776885406465,16,0.4286,26,0.4286
VC2564,CDS_UTRS,NC_002505,-,2745919,2747701,OppZ,sRNA,NC_002505,+,1164273,1164325,7,0,true,0.0019880538738113298,0.011872123840074725,6.98393997777073,0.0002070470205961951,0.006737655128567849,15,0.0,27,0.4286
FarS,sRNA,NC_002505,-,2266017,2266134,VC2343,CDS_UTRS,NC_002505,-,2497619,2499333,7,0,true,0.002168824435647621,0.012639011366360274,6.31850782242284,0.4350369040114665,0.8281920193236714,29,0.5714,15,0.0
VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,Vcr001,sRNA,NC_002505,+,21901,21941,7,0,true,0.8631858168544815,0.909466353169622,0.696122614270731,0.17086190525053618,0.6659133827160495,17,0.2857,27,0.2857
hisS,CDS_UTRS,NC_002505,+,812244,813512,VadR,sRNA,NC_002506,+,3202,3285,6,0,true,1.0707038755408933e-8,9.997179832398397e-8,107.50654720576003,0.3750105471182772,0.815953433962264,15,0.0,24,0.3333
rpoB,CDS_UTRS,NC_002505,+,340254,344451,VSsrna24,sRNA,NC_002505,+,106481,106537,6,0,true,1.0,1.0,0.010764898822946888,0.7258962026848379,0.9476586086956523,15,0.1667,27,0.5
VSsrna24,sRNA,NC_002505,+,106481,106537,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,6,0,true,0.7255777314978882,0.772366148876128,0.8308968357167728,0.5694497241172978,0.8904776885406465,27,0.5,16,0.3333
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,6,0,true,0.0030122893817401343,0.016264437875849285,4.509444741828096,0.12542938643422036,0.6269411390363911,27,0.6667,16,0.0
VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,Vcr229,sRNA,NC_002506,+,897527,897726,6,0,true,0.0005653240654691933,0.0044854350734410174,6.620086679771369,0.08923767032567312,0.5469766642066423,16,0.1667,31,0.5
FarS,sRNA,NC_002505,-,2266017,2266134,VC1910:VC1924,IGR,NC_002505,+,2061021,2075148,5,0,true,0.09316395752961748,0.16231658579902428,2.507264845153623,0.9816203622116081,1.0,33,0.4,15,0.0
Vcr106,sRNA,NC_002506,+,926561,926637,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,5,0,true,7.395653720379709e-8,6.792747167087885e-7,185.08855196458018,0.008282355459818608,0.13584217026488252,16,0.0,30,0.4
bcp:VC2164,IGR,NC_002505,+,2308840,2312079,VSsrna24,sRNA,NC_002505,+,106481,106537,5,0,true,0.11651123055273138,0.19456914983608303,2.411850803413955,0.8793500924837399,0.9880893820169968,15,0.0,30,0.8
VCA0630,CDS_UTRS,NC_002506,-,567291,568262,FarS,sRNA,NC_002505,-,2266017,2266134,5,0,true,0.017900948163869033,0.057955177005629625,3.8025227406646724,0.3277646147854901,0.7772042709867452,16,0.2,28,0.4
